240782504, 88.79, 69.38, 67
240782504, 85.365, 95.805, 89
240782504, 100.315, 268.895, 32
240782504, 80.79, 164.575, 66
240782504, 86.765, 172.21, 65
240782504, 83.58, 118.97, 78
240782504, 92.49, 103.02, 68
240782504, 104.42, 89.06, 48
240782504, 358.465, 87.17, 16
240782504, 32.97, 289.345, 13
240782504, 680.425, 807.845, 16
240782504, 103.3, 10280.535, 80
240782504, 56.72, 175.155, 76
240782504, 83.865, 118.765, 79
240782504, 105.82, 97.035, 84
240782504, 88.175, 93.51, 32
240782504, 97.97, 102.115, 79
240782504, 86.26, 120.74, 70
240782504, 56, 577.255, 38
240782504, 47.865, 151.75, 38
240782504, 86.705, 212.015, 38
240782504, 102.995, 3499.36, 188
240782504, 106.785, 107.215, 32
240782504, 79.69, 599.1, 76
240782504, 77.795, 68.705, 65
240782504, 75.065, 145.85, 66
240782504, 75.4399999999, 162.63, 69
240782504, 79.535, 81.79, 76
240782504, 101.295, 177.315, 61
240782504, 116.035, 64.105, 50
240782504, 211.165, 140.08, 16
240782504, 337.095, 1809.12, 16
240782504, 71.59, 82.965, 77
240782504, 168.445, 469.46, 16
240782504, 101.895, 122.91, 73
240782504, 84.965, 85.74, 78
240782504, 67.265, 113.705, 69
240782504, 54.495, 225.685, 40
240782504, 99.055, 151.555, 37
240782504, 93.24, 338.7, 188
240782504, 80.355, 106.86, 32
240782504, 186.455, 69.935, 16
240782504, 84.495, 299.975, 76
240782504, 67.655, 104.77, 65
240782504, 54.445, 139.385, 66
240782504, 71.23, 252.07, 76
240782504, 90.78, 239.74, 8
240782504, 75.8, 63.64, 69
240782504, 63.1, 66.315, 76
240782504, 79.905, 137.64, 61
240782504, 198.44, 56.515, 50
240782504, 404.225, 69.985, 16
240782504, 154.835, 445.765, 16
240782504, 87.31, 90.855, 82
240782504, 86.48, 147.81, 79
240782504, 72.325, 123.12, 67
240782504, 69.94, 91.42, 75
240782504, 62.655, 254.76, 35
240782504, 74.815, 210.89, 13
240782504, 78.72, 169.13, 80
240782504, 83.705, 159, 76
240782504, 103.345, 60.37, 84
240782504, 88.69, 114.635, 190
240782504, 83.375, 274.27, 76
240782504, 83.565, 53.73, 69
240782504, 108.52, 146.945, 71
240782504, 98.575, 103.14, 69
